k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,circuit,6,0000000000000010010011000,4,15,63,6,21505,121736,0,739221,10898,135139,0,853894
5,circuit,6,0000000000000010010011000,4,18,63,6,9600,55633,0,560623,8008,81123,0,531296
5,circuit,6,0000000000000010010011000,0,0,63,6,0,0,0,772568,0,11433,0,1073258
5,circuit,6,0000000000000010010011000,0,1,63,6,0,18327,0,917268,3881,118991,0,1391963
5,circuit,6,0000000000000010010011000,0,6,63,6,0,5424,0,273360,123346,596522,0,1557799
5,circuit,6,0000000000000010010011000,0,8,63,6,0,3858,0,279439,108252,570952,0,1541642
5,circuit,6,0000000000000010010011000,0,9,63,6,0,424,0,272531,42650,435147,0,1410901
5,circuit,6,0000000000000010010011000,0,10,63,6,0,964,0,96933,120470,412300,0,973869
5,circuit,6,0000000000000010010011000,0,16,63,6,466,5248,0,86010,154283,369197,0,853273
5,circuit,6,0000000000000010010011000,1,0,63,6,33542,112122,0,917342,0,8514,0,1019177
5,circuit,6,0000000000000010010011000,1,6,63,6,8689,39725,0,450260,124355,543888,0,1514151
5,circuit,6,0000000000000010010011000,1,8,63,6,8944,39780,0,457036,106923,517547,0,1509866
5,circuit,6,0000000000000010010011000,1,9,63,6,11877,45527,0,459973,49704,391458,0,1363963
5,circuit,6,0000000000000010010011000,1,10,63,6,1610,14513,0,181008,104082,382399,0,1004122
5,circuit,6,0000000000000010010011000,1,16,63,6,4972,20480,0,151206,106401,340971,0,846044
5,circuit,6,0000000000000010010011000,2,0,63,6,0,1969,0,573285,170985,699702,0,1916042
5,circuit,6,0000000000000010010011000,2,6,63,6,39551,120948,0,641506,35833,219507,0,1460009
5,circuit,6,0000000000000010010011000,2,8,63,6,38561,116433,0,647567,39535,231615,0,1462294
5,circuit,6,0000000000000010010011000,2,9,63,6,16486,81143,0,667190,57016,276767,0,1522843
5,circuit,6,0000000000000010010011000,2,10,63,6,7707,57089,0,283922,17007,122650,0,835324
5,circuit,6,0000000000000010010011000,2,16,63,6,21455,54127,0,210008,13236,88656,0,653484
5,circuit,6,0000000000000010010011000,3,6,63,6,8242,32002,0,403884,83692,517291,0,2179219
5,circuit,6,0000000000000010010011000,3,8,63,6,8655,33563,0,419947,86674,512890,0,2145264
5,circuit,6,0000000000000010010011000,3,9,63,6,12789,41832,0,461663,98486,500664,0,2162454
5,circuit,6,0000000000000010010011000,3,10,63,6,1708,12289,0,187753,41627,294232,0,1179452
5,circuit,6,0000000000000010010011000,3,16,63,6,4254,13191,0,134458,41615,267292,0,1004087
5,circuit,6,0000000000000010010011000,4,0,63,6,0,29,0,937194,2142,29619,0,1157077
5,circuit,6,0000000000000010010011000,4,3,63,6,0,148,0,350249,70196,372637,0,890268
5,circuit,6,0000000000000010010011000,4,5,63,6,0,3128,0,669211,25066,212078,0,798275
5,circuit,6,0000000000000010010011000,4,6,63,6,0,0,0,12149,180986,681205,0,2346702
5,circuit,6,0000000000000010010011000,4,8,63,6,0,0,0,18357,172202,667338,0,2317198
5,circuit,6,0000000000000010010011000,4,9,63,6,0,0,0,24820,134643,633383,0,2347294
5,circuit,6,0000000000000010010011000,4,10,63,6,0,0,0,10867,111048,451468,0,1132574
5,circuit,6,0000000000000010010011000,4,16,63,6,0,0,0,11591,110603,402369,0,1014823
5,circuit,6,0000000000000000010111000,0,2,63,1,52,5121,0,49810,0,18336,0,229390
5,circuit,6,0000000000000000010111000,0,3,63,1,53,2553,0,25862,0,11909,0,128330
5,circuit,6,0000000000000000010111000,0,4,63,1,81,5600,0,28917,0,14001,0,123806
5,circuit,6,0000000000000000010111000,0,5,63,1,342,7296,0,29506,0,15371,0,124309
5,circuit,6,0000000000000000010111000,0,11,63,1,1144,5480,0,32050,0,13171,0,149744
5,circuit,6,0000000000000000010111000,0,12,63,1,351,3779,0,30638,0,10022,0,136262
5,circuit,6,0000000000000000010111000,0,13,63,1,3,2924,0,50761,0,14964,0,222408
5,circuit,6,0000000000000000010111000,0,14,63,1,245,4079,0,33486,0,14783,0,176509
5,circuit,6,0000000000000000010111000,0,15,63,1,50,2578,0,30794,0,15295,0,174056
5,circuit,6,0000000000000000010111000,0,19,63,1,3,1446,0,23137,0,8575,0,109021
5,circuit,6,0000000000000000010111000,1,1,63,1,315,3826,0,44827,0,14136,0,165674
5,circuit,6,0000000000000000010111000,1,2,63,1,414,5768,0,56901,0,11779,0,151504
5,circuit,6,0000000000000000010111000,1,4,63,1,65,1921,0,26277,0,8093,0,85411
5,circuit,6,0000000000000000010111000,1,5,63,1,24,1343,0,25918,0,7189,0,86536
5,circuit,6,0000000000000000010111000,1,7,63,1,267,5846,0,53867,0,13363,0,161909
5,circuit,6,0000000000000000010111000,1,11,63,1,45,2723,0,34088,0,7217,0,87799
5,circuit,6,0000000000000000010111000,1,12,63,1,28,2276,0,34375,0,7008,0,86226
5,circuit,6,0000000000000000010111000,1,13,63,1,115,4793,0,53794,0,13800,0,165808
5,circuit,6,0000000000000000010111000,1,14,63,1,360,3700,0,33507,0,7779,0,108803
5,circuit,6,0000000000000000010111000,1,15,63,1,100,2371,0,33587,0,8650,0,112161
5,circuit,6,0000000000000000010111000,1,17,63,1,103,2293,0,23729,0,7010,0,77168
5,circuit,6,0000000000000000010111000,1,18,63,1,105,2337,0,24786,0,5283,0,70291
5,circuit,6,0000000000000000010111000,1,19,63,1,383,3125,0,24596,0,4814,0,68431
5,circuit,6,0000000000000000010111000,2,1,63,1,38,1918,0,48840,0,7065,0,139490
5,circuit,6,0000000000000000010111000,2,2,63,1,735,7009,0,52036,0,8876,0,134248
5,circuit,6,0000000000000000010111000,2,4,63,1,27,1886,0,26566,0,8094,0,79957
5,circuit,6,0000000000000000010111000,2,5,63,1,22,1629,0,27890,0,6930,0,76949
5,circuit,6,0000000000000000010111000,2,7,63,1,311,5748,0,49842,0,9468,0,143755
5,circuit,6,0000000000000000010111000,2,11,63,1,36,2642,0,35828,0,2721,0,70807
5,circuit,6,0000000000000000010111000,2,12,63,1,35,2200,0,33379,0,3258,0,70149
5,circuit,6,0000000000000000010111000,2,13,63,1,242,4842,0,49695,0,10517,0,149373
5,circuit,6,0000000000000000010111000,2,14,63,1,241,3318,0,34100,0,5372,0,89535
5,circuit,6,0000000000000000010111000,2,15,63,1,163,3085,0,31713,0,7538,0,106337
5,circuit,6,0000000000000000010111000,2,17,63,1,132,2620,0,23720,0,4099,0,66804
5,circuit,6,0000000000000000010111000,2,18,63,1,194,2744,0,23292,0,3861,0,61598
5,circuit,6,0000000000000000010111000,2,19,63,1,148,2621,0,24551,0,2956,0,64073
5,circuit,6,0000000000000000010111000,3,1,63,1,708,9558,0,59084,0,1711,0,57049
5,circuit,6,0000000000000000010111000,3,2,63,1,279,4735,0,52753,0,2029,0,79126
5,circuit,6,0000000000000000010111000,3,4,63,1,29,632,0,15709,0,11,0,87377
5,circuit,6,0000000000000000010111000,3,7,63,1,248,5192,0,51962,0,3578,0,63562
5,circuit,6,0000000000000000010111000,3,11,63,1,45,2343,0,37730,0,10,0,31992
5,circuit,6,0000000000000000010111000,3,12,63,1,26,2015,0,37652,0,148,0,38470
5,circuit,6,0000000000000000010111000,3,13,63,1,184,4076,0,52466,0,3258,0,56073
5,circuit,6,0000000000000000010111000,3,14,63,1,248,3775,0,38239,0,28,0,38681
5,circuit,6,0000000000000000010111000,3,15,63,1,86,2301,0,33704,0,1591,0,48728
5,circuit,6,0000000000000000010111000,3,17,63,1,93,2104,0,25310,0,318,0,31397
5,circuit,6,0000000000000000010111000,3,18,63,1,125,2096,0,24492,0,274,0,22094
5,circuit,6,0000000000000000010111000,3,19,63,1,253,3129,0,26623,0,350,0,42091
5,circuit,6,0000000000000000010111000,4,1,63,1,332,6815,0,55210,0,1475,0,134704
5,circuit,6,0000000000000000010111000,4,2,63,1,143,4137,0,45928,0,19441,0,170151
5,circuit,6,0000000000000000010111000,4,3,63,1,178,1389,0,24796,0,1420,0,65812
5,circuit,6,0000000000000000010111000,4,4,63,1,370,3903,0,30388,0,1107,0,73330
5,circuit,6,0000000000000000010111000,4,5,63,1,385,3728,0,30435,0,794,0,72322
5,circuit,6,0000000000000000010111000,4,7,63,1,57,3476,0,41402,0,25224,0,192945
5,circuit,6,0000000000000000010111000,4,11,63,1,52,2539,0,34190,0,5151,0,84194
5,circuit,6,0000000000000000010111000,4,12,63,1,18,1937,0,31174,0,6812,0,90323
5,circuit,6,0000000000000000010111000,4,13,63,1,5,1487,0,38249,0,28748,0,211208
5,circuit,6,0000000000000000010111000,4,14,63,1,290,4092,0,35911,0,8735,0,115257
5,circuit,6,0000000000000000010111000,4,15,63,1,28,1416,0,25517,0,19777,0,148634
5,circuit,6,0000000000000000010111000,4,17,63,1,169,2463,0,22992,0,5036,0,70182
5,circuit,6,0000000000000000010111000,4,18,63,1,53,1781,0,20309,0,8180,0,83950
5,circuit,6,0000000000000000010111000,4,19,63,1,244,3179,0,23817,0,1936,0,64633
5,circuit,6,0000000000000000010111000,0,1,63,1,0,94,0,32378,0,4598,0,170837
5,circuit,6,0000000000000000010111000,0,7,63,1,0,177,0,47292,0,15011,0,214457
5,circuit,6,0000000000000000010111000,0,17,63,1,0,479,0,21313,0,8141,0,108647
5,circuit,6,0000000000000000010111000,0,18,63,1,0,736,0,22529,0,6603,0,101066
5,circuit,6,0000000000000000010111000,1,3,63,1,0,20,0,12990,0,2256,0,76374
5,circuit,6,0000000000000000010111000,2,3,63,1,0,80,0,13785,0,7037,0,84131
5,circuit,6,0000000000000000010111000,3,0,63,1,0,1,0,18987,0,19481,0,135943
5,circuit,6,0000000000000000010111000,3,3,63,1,0,119,0,12028,0,65,0,107581
5,circuit,6,0000000000000000010111000,3,5,63,1,0,266,0,13757,0,64,0,93247
5,circuit,6,0000000000000000010111000,0,0,63,1,0,0,0,42423,0,0,0,67176
5,circuit,6,0000000000000000010111000,0,6,63,1,0,0,0,1541,0,0,0,0
5,circuit,6,0000000000000000010111000,0,8,63,1,0,0,0,1473,0,0,0,0
5,circuit,6,0000000000000000010111000,0,9,63,1,0,0,0,824,0,0,0,0
5,circuit,6,0000000000000000010111000,0,10,63,1,0,0,0,985,0,0,0,0
5,circuit,6,0000000000000000010111000,0,16,63,1,0,0,0,1479,0,0,0,0
5,circuit,6,0000000000000000010111000,1,0,63,1,0,0,0,23753,0,18817,0,165194
5,circuit,6,0000000000000000010111000,1,6,63,1,0,0,0,51,0,7452,0,142659
5,circuit,6,0000000000000000010111000,1,8,63,1,0,0,0,31,0,7694,0,141218
5,circuit,6,0000000000000000010111000,1,9,63,1,0,0,0,64,0,10350,0,141773
5,circuit,6,0000000000000000010111000,1,10,63,1,0,0,0,2,0,4354,0,77222
5,circuit,6,0000000000000000010111000,1,16,63,1,0,0,0,55,0,3736,0,63857
5,circuit,6,0000000000000000010111000,2,0,63,1,0,0,0,25382,0,18443,0,159618
5,circuit,6,0000000000000000010111000,2,6,63,1,0,0,0,1564,0,16340,0,184297
5,circuit,6,0000000000000000010111000,2,8,63,1,0,0,0,1352,0,16291,0,186237
5,circuit,6,0000000000000000010111000,2,9,63,1,0,0,0,1222,0,15092,0,187528
5,circuit,6,0000000000000000010111000,2,10,63,1,0,0,0,1168,0,8422,0,98830
5,circuit,6,0000000000000000010111000,2,16,63,1,0,0,0,1273,0,8400,0,82302
5,circuit,6,0000000000000000010111000,3,6,63,1,0,0,0,1424,0,36502,0,333089
5,circuit,6,0000000000000000010111000,3,8,63,1,0,0,0,1431,0,33318,0,329970
5,circuit,6,0000000000000000010111000,3,9,63,1,0,0,0,2556,0,17870,0,313489
5,circuit,6,0000000000000000010111000,3,10,63,1,0,0,0,717,0,26270,0,179027
5,circuit,6,0000000000000000010111000,3,16,63,1,0,0,0,574,0,23904,0,147032
5,circuit,6,0000000000000000010111000,4,0,63,1,0,0,0,36103,0,50,0,109568
5,circuit,6,0000000000000000010111000,4,6,63,1,0,0,0,2654,0,10581,0,143448
5,circuit,6,0000000000000000010111000,4,8,63,1,0,0,0,2497,0,9327,0,138718
5,circuit,6,0000000000000000010111000,4,9,63,1,0,0,0,1204,0,4925,0,132389
5,circuit,6,0000000000000000010111000,4,10,63,1,0,0,0,2102,0,5596,0,74391
5,circuit,6,0000000000000000010111000,4,16,63,1,0,0,0,2320,0,6465,0,59859
5,circuit,6,0000000001010101000010000,0,2,63,4,23506,208224,0,999522,35480,188290,0,1210097
5,circuit,6,0000000001010101000010000,0,3,63,4,79032,351092,0,566500,8046,94304,0,577739
5,circuit,6,0000000001010101000010000,0,4,63,4,45065,219071,0,584839,29752,120705,0,659611
5,circuit,6,0000000001010101000010000,0,5,63,4,53270,243470,0,583254,30394,125369,0,663107
5,circuit,6,0000000001010101000010000,0,11,63,4,18991,214356,0,601642,30473,132078,0,738221
5,circuit,6,0000000001010101000010000,0,12,63,4,10582,170705,0,594356,27428,119656,0,704531
5,circuit,6,0000000001010101000010000,0,13,63,4,1489,92159,0,964214,21007,163728,0,1146524
5,circuit,6,0000000001010101000010000,0,14,63,4,31984,231643,0,720370,35628,157470,0,950305
5,circuit,6,0000000001010101000010000,0,15,63,4,8606,118569,0,683672,24285,139703,0,901177
5,circuit,6,0000000001010101000010000,0,19,63,4,19391,124255,0,485659,15238,87155,0,582353
5,circuit,6,0000000001010101000010000,1,1,63,4,38759,314967,0,1031429,15233,84767,0,834331
5,circuit,6,0000000001010101000010000,1,2,63,4,32830,253548,0,1025448,7769,88139,0,770718
5,circuit,6,0000000001010101000010000,1,4,63,4,13768,169265,0,578930,7368,46409,0,455676
5,circuit,6,0000000001010101000010000,1,5,63,4,14392,174545,0,577283,9832,48409,0,462524
5,circuit,6,0000000001010101000010000,1,7,63,4,32897,276496,0,1016058,12381,104906,0,833757
5,circuit,6,0000000001010101000010000,1,11,63,4,7140,116523,0,626338,4228,32741,0,410446
5,circuit,6,0000000001010101000010000,1,12,63,4,6925,113149,0,618089,3144,35802,0,417108
5,circuit,6,0000000001010101000010000,1,13,63,4,30522,237625,0,1011097,12644,107028,0,857652
5,circuit,6,0000000001010101000010000,1,14,63,4,16057,176923,0,738337,7602,56504,0,546456
5,circuit,6,0000000001010101000010000,1,15,63,4,14874,165470,0,712523,6980,68241,0,607673
5,circuit,6,0000000001010101000010000,1,17,63,4,11427,120495,0,488997,4770,39976,0,360584
5,circuit,6,0000000001010101000010000,1,18,63,4,10909,117252,0,478031,5093,42739,0,368181
5,circuit,6,0000000001010101000010000,1,19,63,4,11900,124133,0,493320,3622,33502,0,355402
5,circuit,6,0000000001010101000010000,2,1,63,4,18932,206720,0,1222419,15259,72908,0,501264
5,circuit,6,0000000001010101000010000,2,2,63,4,17303,413559,0,1226286,7863,52991,0,504229
5,circuit,6,0000000001010101000010000,2,4,63,4,5784,136834,0,606701,2313,29502,0,433394
5,circuit,6,0000000001010101000010000,2,7,63,4,16526,259274,0,1212137,12196,64713,0,499553
5,circuit,6,0000000001010101000010000,2,11,63,4,66131,275137,0,741872,1578,19895,0,249649
5,circuit,6,0000000001010101000010000,2,12,63,4,63391,273682,0,736464,1572,20055,0,265980
5,circuit,6,0000000001010101000010000,2,13,63,4,15568,446015,0,1222958,15996,68045,0,488864
5,circuit,6,0000000001010101000010000,2,14,63,4,89209,315619,0,888194,3444,32649,0,329447
5,circuit,6,0000000001010101000010000,2,15,63,4,7839,301096,0,873970,5792,38623,0,357405
5,circuit,6,0000000001010101000010000,2,17,63,4,5532,137519,0,571212,3481,22012,0,226219
5,circuit,6,0000000001010101000010000,2,18,63,4,5610,121508,0,563308,3991,24100,0,211863
5,circuit,6,0000000001010101000010000,2,19,63,4,7733,194309,0,578643,2276,19665,0,246676
5,circuit,6,0000000001010101000010000,3,1,63,4,36316,291038,0,1038175,6591,77541,0,820689
5,circuit,6,0000000001010101000010000,3,2,63,4,45160,338260,0,1034945,23320,141215,0,919256
5,circuit,6,0000000001010101000010000,3,3,63,4,9762,127081,0,527267,12145,57591,0,438947
5,circuit,6,0000000001010101000010000,3,4,63,4,10249,142310,0,585458,3219,47283,0,447446
5,circuit,6,0000000001010101000010000,3,5,63,4,10275,139222,0,585006,2570,38684,0,453514
5,circuit,6,0000000001010101000010000,3,7,63,4,45234,358916,0,1028582,20168,138234,0,926116
5,circuit,6,0000000001010101000010000,3,11,63,4,11034,165328,0,626728,8963,72306,0,464520
5,circuit,6,0000000001010101000010000,3,12,63,4,10736,165241,0,623213,10413,72493,0,475869
5,circuit,6,0000000001010101000010000,3,13,63,4,57257,368700,0,1027829,39078,170646,0,1002328
5,circuit,6,0000000001010101000010000,3,14,63,4,19919,208236,0,729236,9863,83738,0,582662
5,circuit,6,0000000001010101000010000,3,15,63,4,22220,236360,0,721264,29093,125463,0,712356
5,circuit,6,0000000001010101000010000,3,17,63,4,14830,144538,0,489477,8339,55625,0,404550
5,circuit,6,0000000001010101000010000,3,18,63,4,15446,149496,0,484100,9316,61273,0,428957
5,circuit,6,0000000001010101000010000,3,19,63,4,13724,139189,0,491010,6490,45046,0,379304
5,circuit,6,0000000001010101000010000,4,1,63,4,36222,301554,0,1006459,7287,89436,0,883993
5,circuit,6,0000000001010101000010000,4,2,63,4,44225,328441,0,1062407,22134,125668,0,847583
5,circuit,6,0000000001010101000010000,4,7,63,4,45202,361398,0,1058038,19873,123625,0,861920
5,circuit,6,0000000001010101000010000,4,11,63,4,9990,172847,0,624189,8609,62302,0,493802
5,circuit,6,0000000001010101000010000,4,12,63,4,9947,173684,0,623792,11099,69356,0,494749
5,circuit,6,0000000001010101000010000,4,13,63,4,60097,380609,0,1064083,29382,132974,0,887472
5,circuit,6,0000000001010101000010000,4,14,63,4,18527,204521,0,726413,10986,82297,0,628679
5,circuit,6,0000000001010101000010000,4,15,63,4,22035,229530,0,740068,21086,101034,0,632773
5,circuit,6,0000000001010101000010000,4,17,63,4,14347,140433,0,494255,6933,54899,0,401923
5,circuit,6,0000000001010101000010000,4,18,63,4,15321,146622,0,500685,7680,53302,0,397265
5,circuit,6,0000000001010101000010000,4,19,63,4,13774,139573,0,486398,4906,48170,0,396834
5,circuit,6,0000000001010101000010000,0,1,63,4,31,256638,0,1010563,2990,36182,0,970207
5,circuit,6,0000000001010101000010000,0,7,63,4,246,109230,0,1004349,12546,128507,0,1131293
5,circuit,6,0000000001010101000010000,0,17,63,4,5100,85875,0,478231,9112,71383,0,560654
5,circuit,6,0000000001010101000010000,0,18,63,4,3841,73546,0,475500,8218,66778,0,537390
5,circuit,6,0000000001010101000010000,1,3,63,4,18648,200118,0,534270,17970,77861,0,493282
5,circuit,6,0000000001010101000010000,2,0,63,4,18064,154999,0,1040570,51357,229805,0,820328
5,circuit,6,0000000001010101000010000,2,3,63,4,18773,127638,0,550471,1104,34680,0,504537
5,circuit,6,0000000001010101000010000,2,5,63,4,17378,136278,0,586801,1638,31673,0,460655
5,circuit,6,0000000001010101000010000,4,4,63,4,9963,132976,0,574744,5072,62482,0,477556
5,circuit,6,0000000001010101000010000,4,5,63,4,9980,129951,0,574263,4926,57429,0,476269
5,circuit,6,0000000001010101000010000,0,0,63,4,0,0,0,1023428,0,165,0,543160
5,circuit,6,0000000001010101000010000,0,6,63,3,236,466872,0,934355,0,26483,0,160882
5,circuit,6,0000000001010101000010000,0,8,63,3,0,438632,0,936346,0,26778,0,158493
5,circuit,6,0000000001010101000010000,0,9,63,3,0,108274,0,943156,0,26759,0,143791
5,circuit,6,0000000001010101000010000,0,10,63,3,38304,397610,0,500557,0,13737,0,87989
5,circuit,6,0000000001010101000010000,0,16,63,3,128962,343214,0,401640,0,13104,0,73221
5,circuit,6,0000000001010101000010000,1,0,63,4,29150,249324,0,923439,24293,141110,0,868470
5,circuit,6,0000000001010101000010000,1,6,63,4,51312,373102,0,916277,39240,189604,0,971483
5,circuit,6,0000000001010101000010000,1,8,63,4,50242,371206,0,917469,36278,184141,0,989071
5,circuit,6,0000000001010101000010000,1,9,63,4,43878,358366,0,899265,25574,153631,0,966104
5,circuit,6,0000000001010101000010000,1,10,63,4,9538,159928,0,494065,21896,106104,0,521740
5,circuit,6,0000000001010101000010000,1,16,63,4,23468,181000,0,411488,24680,96720,0,410087
5,circuit,6,0000000001010101000010000,2,6,63,4,27440,196131,0,473245,44171,264880,0,1619420
5,circuit,6,0000000001010101000010000,2,8,63,4,26702,194304,0,470122,40352,251102,0,1629943
5,circuit,6,0000000001010101000010000,2,9,63,4,24100,192352,0,474474,20752,179054,0,1577824
5,circuit,6,0000000001010101000010000,2,10,63,4,5051,85751,0,251651,26945,146855,0,876659
5,circuit,6,0000000001010101000010000,2,16,63,4,11570,84710,0,200655,28517,135127,0,696836
5,circuit,6,0000000001010101000010000,3,0,63,4,50404,430670,0,1061672,8,24525,0,644804
5,circuit,6,0000000001010101000010000,3,6,63,4,25902,203578,0,861304,26639,135332,0,864621
5,circuit,6,0000000001010101000010000,3,8,63,4,26852,210768,0,869442,27022,132961,0,839623
5,circuit,6,0000000001010101000010000,3,9,63,4,30000,251230,0,868196,18545,118581,0,811238
5,circuit,6,0000000001010101000010000,3,10,63,4,5882,90432,0,470698,13875,73762,0,489367
5,circuit,6,0000000001010101000010000,3,16,63,4,7434,92842,0,368551,14940,66035,0,394578
5,circuit,6,0000000001010101000010000,4,0,63,4,49296,429444,0,1061493,11,29642,0,682143
5,circuit,6,0000000001010101000010000,4,3,63,4,10722,124658,0,511831,12435,71651,0,456394
5,circuit,6,0000000001010101000010000,4,6,63,4,26734,206730,0,853486,29958,143645,0,881163
5,circuit,6,0000000001010101000010000,4,8,63,4,28280,213558,0,846652,29823,142832,0,868546
5,circuit,6,0000000001010101000010000,4,9,63,4,29868,247874,0,869192,24458,139984,0,825986
5,circuit,6,0000000001010101000010000,4,10,63,4,6344,94198,0,453357,17218,77715,0,500629
5,circuit,6,0000000001010101000010000,4,16,63,4,7762,94834,0,360348,16721,69891,0,405066
5,circuit,6,0000000001000010010010000,0,2,63,13,10409,274684,0,2509893,31517,326684,0,2018356
5,circuit,6,0000000001000010010010000,0,3,63,13,52078,251345,0,1176219,24272,132690,0,1220655
5,circuit,6,0000000001000010010010000,0,4,63,13,14995,192987,0,1364250,28647,166095,0,1065833
