k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,toxicity,6,0000000000000110100010000,3,13,63,1,7667,41484,0,186962,1794,13608,0,107079
5,toxicity,6,0000000000000110100010000,3,14,63,1,1868,17473,0,129863,271,5552,0,76347
5,toxicity,6,0000000000000110100010000,3,15,63,1,13386,58609,0,190969,39,1443,0,43184
5,toxicity,6,0000000000000110100010000,3,16,63,1,8778,40008,0,125122,88,1486,0,28548
5,toxicity,6,0000000000000110100010000,3,17,63,1,6000,27039,0,99753,453,3733,0,41994
5,toxicity,6,0000000000000110100010000,3,18,63,1,3103,16584,0,83603,713,5917,0,51409
5,toxicity,6,0000000000000110100010000,3,19,63,1,8953,34175,0,107050,225,2872,0,36297
5,toxicity,6,0000000000000110100010000,4,0,63,1,8514,52400,0,214963,1049,8874,0,82647
5,toxicity,6,0000000000000110100010000,4,1,63,1,18536,73048,0,249864,646,6563,0,71723
5,toxicity,6,0000000000000110100010000,4,2,63,1,23268,86461,0,266040,322,3996,0,58902
5,toxicity,6,0000000000000110100010000,4,3,63,1,3344,18844,0,107623,369,4742,0,54220
5,toxicity,6,0000000000000110100010000,4,4,63,1,6990,33363,0,126099,679,5345,0,47024
5,toxicity,6,0000000000000110100010000,4,5,63,1,9382,38842,0,133672,455,4040,0,42598
5,toxicity,6,0000000000000110100010000,4,6,63,1,3665,24572,0,179177,471,9246,0,106429
5,toxicity,6,0000000000000110100010000,4,7,63,1,555,2438,0,15065,1071,12208,0,176150
5,toxicity,6,0000000000000110100010000,4,8,63,1,9409,48131,0,220722,796,8621,0,88994
5,toxicity,6,0000000000000110100010000,4,9,63,1,1004,17581,0,150155,5207,26065,0,129129
5,toxicity,6,0000000000000110100010000,4,10,63,1,13386,48960,0,145646,171,2258,0,33789
5,toxicity,6,0000000000000110100010000,4,11,63,1,4076,25726,0,115833,753,6619,0,54295
5,toxicity,6,0000000000000110100010000,4,12,63,1,2337,20799,0,111250,613,5641,0,54242
5,toxicity,6,0000000000000110100010000,4,13,63,1,14184,63474,0,237502,722,7388,0,76838
5,toxicity,6,0000000000000110100010000,4,14,63,1,2702,16234,0,120188,535,8273,0,81844
5,toxicity,6,0000000000000110100010000,4,15,63,1,27498,89568,0,226161,0,902,0,29507
5,toxicity,6,0000000000000110100010000,4,16,63,1,999,9276,0,74642,877,7507,0,56954
5,toxicity,6,0000000000000110100010000,4,17,63,1,7007,33235,0,110257,372,2828,0,33977
5,toxicity,6,0000000000000110100010000,4,18,63,1,2772,16465,0,86349,634,5045,0,47170
5,toxicity,6,0000000000000110100010000,4,19,63,1,12413,43138,0,120227,249,2234,0,29668
5,toxicity,6,0000000000000110100010000,0,14,63,1,0,328,0,37562,4236,25793,0,135006
5,toxicity,6,0000000000000110100010000,0,7,63,1,0,0,0,86,3122,26409,0,262254
5,toxicity,6,0000000000000110100010000,2,7,63,1,0,0,0,27,4077,34929,0,288809
5,toxicity,6,0000000001010001010010000,0,0,63,1,8514,52400,0,214963,1049,8874,0,82647
5,toxicity,6,0000000001010001010010000,0,1,63,1,18536,73048,0,249864,646,6563,0,71723
5,toxicity,6,0000000001010001010010000,0,2,63,1,23268,86461,0,266040,322,3996,0,58902
5,toxicity,6,0000000001010001010010000,0,3,63,1,3344,18844,0,107623,369,4742,0,54220
5,toxicity,6,0000000001010001010010000,0,4,63,1,6990,33363,0,126099,679,5345,0,47024
5,toxicity,6,0000000001010001010010000,0,5,63,1,9382,38842,0,133672,455,4040,0,42598
5,toxicity,6,0000000001010001010010000,0,6,63,1,3665,24572,0,179177,471,9246,0,106429
5,toxicity,6,0000000001010001010010000,0,7,63,1,555,2438,0,15065,1071,12208,0,176150
5,toxicity,6,0000000001010001010010000,0,8,63,1,9409,48131,0,220722,796,8621,0,88994
5,toxicity,6,0000000001010001010010000,0,9,63,1,1004,17581,0,150155,5207,26065,0,129129
5,toxicity,6,0000000001010001010010000,0,10,63,1,13386,48960,0,145646,171,2258,0,33789
5,toxicity,6,0000000001010001010010000,0,11,63,1,4076,25726,0,115833,753,6619,0,54295
5,toxicity,6,0000000001010001010010000,0,12,63,1,2337,20799,0,111250,613,5641,0,54242
5,toxicity,6,0000000001010001010010000,0,13,63,1,14184,63474,0,237502,722,7388,0,76838
5,toxicity,6,0000000001010001010010000,0,14,63,1,2702,16234,0,120188,535,8273,0,81844
5,toxicity,6,0000000001010001010010000,0,15,63,1,27498,89568,0,226161,0,902,0,29507
5,toxicity,6,0000000001010001010010000,0,16,63,1,999,9276,0,74642,877,7507,0,56954
5,toxicity,6,0000000001010001010010000,0,17,63,1,7007,33235,0,110257,372,2828,0,33977
5,toxicity,6,0000000001010001010010000,0,18,63,1,2772,16465,0,86349,634,5045,0,47170
5,toxicity,6,0000000001010001010010000,0,19,63,1,12413,43138,0,120227,249,2234,0,29668
5,toxicity,6,0000000001010001010010000,1,0,63,1,8527,47920,0,211426,630,7359,0,83826
5,toxicity,6,0000000001010001010010000,1,1,63,1,15995,65426,0,236327,342,5221,0,70377
5,toxicity,6,0000000001010001010010000,1,2,63,1,18267,74875,0,250456,147,3379,0,60345
5,toxicity,6,0000000001010001010010000,1,3,63,1,3214,18999,0,102290,621,5941,0,53976
5,toxicity,6,0000000001010001010010000,1,4,63,1,7902,33004,0,127499,258,3471,0,46659
5,toxicity,6,0000000001010001010010000,1,5,63,1,8828,36711,0,132055,165,2744,0,40957
5,toxicity,6,0000000001010001010010000,1,6,63,1,6278,34506,0,183051,1839,12601,0,99994
5,toxicity,6,0000000001010001010010000,1,7,63,1,10111,32217,0,93852,3554,25833,0,200777
5,toxicity,6,0000000001010001010010000,1,8,63,1,9925,44079,0,197136,1377,10808,0,92361
5,toxicity,6,0000000001010001010010000,1,9,63,1,4535,31763,0,182570,761,10021,0,101745
5,toxicity,6,0000000001010001010010000,1,10,63,1,12212,45700,0,143336,89,1671,0,30845
5,toxicity,6,0000000001010001010010000,1,11,63,1,3314,23947,0,112462,501,4866,0,53710
5,toxicity,6,0000000001010001010010000,1,12,63,1,1569,15663,0,97137,699,6209,0,59976
5,toxicity,6,0000000001010001010010000,1,13,63,1,10479,52453,0,216234,951,8586,0,85496
5,toxicity,6,0000000001010001010010000,1,14,63,1,4239,23952,0,122543,2022,11674,0,81412
5,toxicity,6,0000000001010001010010000,1,15,63,1,23141,79883,0,214889,22,995,0,31102
5,toxicity,6,0000000001010001010010000,1,16,63,1,1701,12902,0,78173,1081,7378,0,50795
5,toxicity,6,0000000001010001010010000,1,17,63,1,6105,28428,0,104490,209,2609,0,35796
5,toxicity,6,0000000001010001010010000,1,18,63,1,4201,19433,0,87717,634,5314,0,46961
5,toxicity,6,0000000001010001010010000,1,19,63,1,11498,40694,0,117792,89,1715,0,28990
5,toxicity,6,0000000001010001010010000,2,0,63,1,4372,29399,0,161276,2566,17081,0,118945
5,toxicity,6,0000000001010001010010000,2,1,63,1,13137,59470,0,229122,533,6046,0,78888
5,toxicity,6,0000000001010001010010000,2,2,63,1,14987,62284,0,229385,241,4569,0,73516
5,toxicity,6,0000000001010001010010000,2,3,63,1,5882,33930,0,127999,199,2944,0,42160
5,toxicity,6,0000000001010001010010000,2,4,63,1,8674,36750,0,126683,799,6129,0,52186
5,toxicity,6,0000000001010001010010000,2,5,63,1,9887,41657,0,133689,473,4229,0,45897
5,toxicity,6,0000000001010001010010000,2,6,63,1,14274,57992,0,236972,645,7369,0,78607
5,toxicity,6,0000000001010001010010000,2,7,63,1,4562,15481,0,68470,915,9704,0,123846
5,toxicity,6,0000000001010001010010000,2,8,63,1,19713,74428,0,267475,349,5031,0,66334
5,toxicity,6,0000000001010001010010000,2,9,63,1,2350,25065,0,172542,1661,15261,0,113095
5,toxicity,6,0000000001010001010010000,2,10,63,1,21842,65084,0,166063,112,1456,0,25909
5,toxicity,6,0000000001010001010010000,2,11,63,1,1299,12548,0,85270,1861,11683,0,75652
5,toxicity,6,0000000001010001010010000,2,12,63,1,1307,13095,0,83167,2054,12282,0,76207
5,toxicity,6,0000000001010001010010000,2,13,63,1,7667,41484,0,186962,1794,13608,0,107079
5,toxicity,6,0000000001010001010010000,2,14,63,1,1868,17473,0,129863,271,5552,0,76347
5,toxicity,6,0000000001010001010010000,2,15,63,1,13386,58609,0,190969,39,1443,0,43184
5,toxicity,6,0000000001010001010010000,2,16,63,1,8778,40008,0,125122,88,1486,0,28548
5,toxicity,6,0000000001010001010010000,2,17,63,1,6000,27039,0,99753,453,3733,0,41994
5,toxicity,6,0000000001010001010010000,2,18,63,1,3103,16584,0,83603,713,5917,0,51409
5,toxicity,6,0000000001010001010010000,2,19,63,1,8953,34175,0,107050,225,2872,0,36297
5,toxicity,6,0000000001010001010010000,3,0,63,1,7202,43119,0,210602,1281,12114,0,99105
5,toxicity,6,0000000001010001010010000,3,1,63,1,15781,64192,0,232190,145,3687,0,65812
5,toxicity,6,0000000001010001010010000,3,2,63,1,19706,76552,0,257615,66,2049,0,51103
5,toxicity,6,0000000001010001010010000,3,3,63,1,4216,29994,0,125995,165,2455,0,39437
5,toxicity,6,0000000001010001010010000,3,4,63,1,9470,44836,0,149378,12,814,0,30973
5,toxicity,6,0000000001010001010010000,3,5,63,1,19226,64325,0,164381,9,793,0,27201
5,toxicity,6,0000000001010001010010000,3,6,63,1,29,2741,0,108548,4306,24193,0,130204
5,toxicity,6,0000000001010001010010000,3,8,63,1,8331,55150,0,240775,643,6573,0,68499
5,toxicity,6,0000000001010001010010000,3,9,63,1,10122,62776,0,256549,68,2461,0,60763
5,toxicity,6,0000000001010001010010000,3,10,63,1,33867,85994,0,192930,18,617,0,17340
5,toxicity,6,0000000001010001010010000,3,11,63,1,3378,22211,0,107007,419,5015,0,52629
5,toxicity,6,0000000001010001010010000,3,12,63,1,1506,15246,0,96856,363,5003,0,57500
5,toxicity,6,0000000001010001010010000,3,13,63,1,5446,37232,0,194555,761,8540,0,89277
5,toxicity,6,0000000001010001010010000,3,14,63,1,3,1077,0,65338,2494,16036,0,101300
5,toxicity,6,0000000001010001010010000,3,15,63,1,13809,60674,0,201486,12,838,0,34231
5,toxicity,6,0000000001010001010010000,3,16,63,1,1344,15428,0,101570,214,3296,0,37379
5,toxicity,6,0000000001010001010010000,3,17,63,1,8986,37572,0,118552,36,908,0,26029
5,toxicity,6,0000000001010001010010000,3,18,63,1,529,7832,0,72610,854,6792,0,50920
5,toxicity,6,0000000001010001010010000,3,19,63,1,9090,35604,0,114471,48,1282,0,27589
5,toxicity,6,0000000001010001010010000,4,0,63,1,11859,59386,0,239203,557,6363,0,77653
5,toxicity,6,0000000001010001010010000,4,1,63,1,19611,79227,0,264111,136,2878,0,56098
5,toxicity,6,0000000001010001010010000,4,2,63,1,21502,84537,0,274051,74,2025,0,49053
5,toxicity,6,0000000001010001010010000,4,3,63,1,627,8595,0,87739,772,6973,0,61126
5,toxicity,6,0000000001010001010010000,4,4,63,1,15621,53162,0,160825,38,1090,0,29043
5,toxicity,6,0000000001010001010010000,4,5,63,1,12458,47207,0,152458,33,1157,0,29879
5,toxicity,6,0000000001010001010010000,4,6,63,1,5,1120,0,83182,3737,25801,0,144137
5,toxicity,6,0000000001010001010010000,4,8,63,1,4757,39383,0,208102,748,7725,0,83111
5,toxicity,6,0000000001010001010010000,4,9,63,1,8135,52422,0,236698,244,4780,0,76650
5,toxicity,6,0000000001010001010010000,4,10,63,1,17350,61958,0,167700,22,665,0,21948
5,toxicity,6,0000000001010001010010000,4,11,63,1,7072,36397,0,138701,71,1937,0,38121
5,toxicity,6,0000000001010001010010000,4,12,63,1,1708,16984,0,110313,252,3706,0,50275
5,toxicity,6,0000000001010001010010000,4,13,63,1,7120,45773,0,217189,596,6965,0,80946
5,toxicity,6,0000000001010001010010000,4,14,63,1,6,879,0,53458,3686,20708,0,110640
5,toxicity,6,0000000001010001010010000,4,15,63,1,20201,76370,0,220888,16,802,0,28648
5,toxicity,6,0000000001010001010010000,4,16,63,1,644,7774,0,74621,710,6250,0,51986
5,toxicity,6,0000000001010001010010000,4,17,63,1,9268,37985,0,122312,55,1160,0,26248
5,toxicity,6,0000000001010001010010000,4,18,63,1,511,7164,0,70721,943,7321,0,53997
5,toxicity,6,0000000001010001010010000,4,19,63,1,13586,46232,0,129038,49,1040,0,23085
5,toxicity,6,0000000001010001010010000,3,7,63,1,0,0,0,27,4077,34929,0,288809
5,toxicity,6,0000000001010001010010000,4,7,63,1,0,0,0,125,3252,29049,0,263456
5,toxicity,7,0000000000010000110110000,0,0,82,1,19469,79726,0,291523,208,4308,0,75652
5,toxicity,7,0000000000010000110110000,0,1,82,1,20715,82171,0,296922,296,4708,0,76764
5,toxicity,7,0000000000010000110110000,0,2,82,1,26691,98849,0,319903,90,2570,0,60126
5,toxicity,7,0000000000010000110110000,0,3,82,1,3043,17870,0,109668,431,6175,0,63926
5,toxicity,7,0000000000010000110110000,0,4,82,1,10799,39068,0,142572,141,2658,0,42511
5,toxicity,7,0000000000010000110110000,0,5,82,1,10436,40746,0,147490,92,2038,0,38491
5,toxicity,7,0000000000010000110110000,0,6,82,1,6105,37040,0,227407,1218,13598,0,126827
5,toxicity,7,0000000000010000110110000,0,7,82,1,2662,10359,0,46254,1130,15970,0,199705
5,toxicity,7,0000000000010000110110000,0,8,82,1,10840,52846,0,246527,744,9792,0,114510
5,toxicity,7,0000000000010000110110000,0,9,82,1,10006,49210,0,233836,1238,13023,0,120131
5,toxicity,7,0000000000010000110110000,0,10,82,1,12670,50824,0,161053,32,1033,0,28181
5,toxicity,7,0000000000010000110110000,0,11,82,1,4424,28742,0,135060,149,2703,0,47043
5,toxicity,7,0000000000010000110110000,0,12,82,1,2765,21515,0,125147,166,3448,0,52428
5,toxicity,7,0000000000010000110110000,0,13,82,1,18587,78211,0,293820,254,4976,0,80184
5,toxicity,7,0000000000010000110110000,0,14,82,1,2961,18846,0,130774,1586,13902,0,102082
5,toxicity,7,0000000000010000110110000,0,15,82,1,27974,92834,0,242679,15,718,0,26456
5,toxicity,7,0000000000010000110110000,0,16,82,1,1329,9990,0,78432,560,6431,0,61703
5,toxicity,7,0000000000010000110110000,0,17,82,1,9099,35301,0,120533,61,1458,0,28877
5,toxicity,7,0000000000010000110110000,0,18,82,1,4008,20827,0,101128,252,3410,0,41711
5,toxicity,7,0000000000010000110110000,0,19,82,1,14635,46968,0,132598,41,886,0,22093
5,toxicity,7,0000000000010000110110000,1,0,82,1,16228,68164,0,269261,399,7091,0,97269
5,toxicity,7,0000000000010000110110000,1,1,82,1,19828,79058,0,287050,373,5382,0,81658
5,toxicity,7,0000000000010000110110000,1,2,82,1,22085,85280,0,298179,164,3477,0,68597
5,toxicity,7,0000000000010000110110000,1,3,82,1,7576,36376,0,149779,105,2049,0,37759
5,toxicity,7,0000000000010000110110000,1,4,82,1,9693,38508,0,144979,261,3375,0,44339
5,toxicity,7,0000000000010000110110000,1,5,82,1,12041,45563,0,151579,137,2205,0,37844
5,toxicity,7,0000000000010000110110000,1,6,82,1,9750,51281,0,264411,1061,11007,0,105311
5,toxicity,7,0000000000010000110110000,1,7,82,1,1370,4596,0,18275,1118,15866,0,212152
5,toxicity,7,0000000000010000110110000,1,8,82,1,14006,63237,0,275057,743,9457,0,97683
5,toxicity,7,0000000000010000110110000,1,9,82,1,6344,42394,0,229660,1240,12837,0,118237
5,toxicity,7,0000000000010000110110000,1,10,82,1,25464,76116,0,191278,17,662,0,19323
5,toxicity,7,0000000000010000110110000,1,11,82,1,3902,24043,0,120067,542,5992,0,60802
5,toxicity,7,0000000000010000110110000,1,12,82,1,2550,19354,0,112999,474,5497,0,60258
5,toxicity,7,0000000000010000110110000,1,13,82,1,13169,57943,0,250377,953,10806,0,111025
5,toxicity,7,0000000000010000110110000,1,14,82,1,2002,15477,0,134830,483,8221,0,91886
5,toxicity,7,0000000000010000110110000,1,15,82,1,21742,77726,0,225274,13,888,0,32417
5,toxicity,7,0000000000010000110110000,1,16,82,1,6048,28927,0,120075,148,2213,0,32353
5,toxicity,7,0000000000010000110110000,1,17,82,1,8004,33431,0,116639,109,1665,0,30459
5,toxicity,7,0000000000010000110110000,1,18,82,1,3201,17837,0,92889,319,3992,0,45908
5,toxicity,7,0000000000010000110110000,1,19,82,1,14215,46632,0,130668,45,1123,0,24121
5,toxicity,7,0000000000010000110110000,2,0,82,1,12643,66792,0,289451,404,6725,0,86844
5,toxicity,7,0000000000010000110110000,2,1,82,1,27833,98341,0,319294,119,2679,0,58620
5,toxicity,7,0000000000010000110110000,2,2,82,1,29731,105538,0,328531,51,1889,0,51621
5,toxicity,7,0000000000010000110110000,2,3,82,1,2510,14072,0,98980,656,7188,0,67845
5,toxicity,7,0000000000010000110110000,2,4,82,1,8400,39261,0,149434,107,2082,0,36891
5,toxicity,7,0000000000010000110110000,2,5,82,1,13440,51404,0,162700,38,999,0,28270
5,toxicity,7,0000000000010000110110000,2,6,82,1,7865,33384,0,210656,1139,14298,0,144237
5,toxicity,7,0000000000010000110110000,2,8,82,1,11140,58800,0,266425,503,6745,0,87125
5,toxicity,7,0000000000010000110110000,2,9,82,1,8395,56010,0,277116,378,5421,0,83673
5,toxicity,7,0000000000010000110110000,2,10,82,1,18589,66529,0,180782,14,337,0,15741
5,toxicity,7,0000000000010000110110000,2,11,82,1,2926,22118,0,124737,144,3247,0,50594
5,toxicity,7,0000000000010000110110000,2,12,82,1,2174,19394,0,123306,129,3125,0,52701
5,toxicity,7,0000000000010000110110000,2,13,82,1,16656,69069,0,279246,296,5930,0,88717
5,toxicity,7,0000000000010000110110000,2,14,82,1,2731,12813,0,115577,1192,13248,0,111422
5,toxicity,7,0000000000010000110110000,2,15,82,1,28685,99232,0,250569,10,361,0,20593
5,toxicity,7,0000000000010000110110000,2,16,82,1,757,6831,0,70968,964,8383,0,63683
5,toxicity,7,0000000000010000110110000,2,17,82,1,5792,27599,0,113958,137,2176,0,34602
5,toxicity,7,0000000000010000110110000,2,18,82,1,3416,15081,0,84524,617,6164,0,55689
5,toxicity,7,0000000000010000110110000,2,19,82,1,15535,49675,0,135538,31,739,0,19522
5,toxicity,7,0000000000010000110110000,3,0,82,1,8437,53372,0,254703,808,10182,0,104344
5,toxicity,7,0000000000010000110110000,3,1,82,1,18860,79091,0,300646,26,2248,0,67350
5,toxicity,7,0000000000010000110110000,3,2,82,1,16557,75501,0,295425,86,2586,0,63611
5,toxicity,7,0000000000010000110110000,3,3,82,1,6518,36544,0,151086,60,1549,0,32362
5,toxicity,7,0000000000010000110110000,3,4,82,1,21039,71374,0,177314,0,321,0,23384
5,toxicity,7,0000000000010000110110000,3,5,82,1,18501,66973,0,175907,2,286,0,21239
5,toxicity,7,0000000000010000110110000,3,6,82,1,495,8216,0,152766,2683,26985,0,179074
5,toxicity,7,0000000000010000110110000,3,8,82,1,14903,75259,0,327661,163,3721,0,68531
5,toxicity,7,0000000000010000110110000,3,9,82,1,10612,64696,0,304449,78,2399,0,72218
5,toxicity,7,0000000000010000110110000,3,10,82,1,54832,124694,0,226677,1,128,0,8436
5,toxicity,7,0000000000010000110110000,3,11,82,1,3822,22848,0,111461,814,6942,0,61276
5,toxicity,7,0000000000010000110110000,3,12,82,1,1844,15864,0,103998,661,6768,0,67503
5,toxicity,7,0000000000010000110110000,3,13,82,1,6293,39404,0,232147,599,9419,0,114288
5,toxicity,7,0000000000010000110110000,3,14,82,1,120,3615,0,95719,1230,13656,0,121475
5,toxicity,7,0000000000010000110110000,3,15,82,1,9501,51283,0,209939,11,1079,0,41588
5,toxicity,7,0000000000010000110110000,3,16,82,1,10642,49313,0,150959,44,987,0,21539
5,toxicity,7,0000000000010000110110000,3,17,82,1,5073,27409,0,112337,47,2033,0,36659
5,toxicity,7,0000000000010000110110000,3,18,82,1,673,7052,0,72222,385,6248,0,64223
5,toxicity,7,0000000000010000110110000,3,19,82,1,10496,39435,0,125509,33,960,0,23490
5,toxicity,7,0000000000010000110110000,4,0,82,1,9894,49964,0,231365,1614,15719,0,134086
5,toxicity,7,0000000000010000110110000,4,1,82,1,19394,78553,0,288313,142,3736,0,78870
5,toxicity,7,0000000000010000110110000,4,2,82,1,20209,79960,0,290653,119,3498,0,75904
5,toxicity,7,0000000000010000110110000,4,3,82,1,5633,27919,0,128456,224,3134,0,47032
5,toxicity,7,0000000000010000110110000,4,4,82,1,9018,36848,0,139658,235,3767,0,51481
5,toxicity,7,0000000000010000110110000,4,5,82,1,9086,39265,0,143400,140,2707,0,45300
5,toxicity,7,0000000000010000110110000,4,6,82,1,17903,68898,0,275008,748,8327,0,93955
5,toxicity,7,0000000000010000110110000,4,7,82,1,11969,33397,0,115020,544,7758,0,114429
5,toxicity,7,0000000000010000110110000,4,8,82,1,24734,89420,0,307792,169,3129,0,67445
5,toxicity,7,0000000000010000110110000,4,9,82,1,8337,49229,0,237559,873,12241,0,126924
5,toxicity,7,0000000000010000110110000,4,10,82,1,14221,54854,0,168527,36,1112,0,27543
5,toxicity,7,0000000000010000110110000,4,11,82,1,2150,17724,0,108006,694,7825,0,72842
5,toxicity,7,0000000000010000110110000,4,12,82,1,1835,15224,0,98842,991,10052,0,78843
5,toxicity,7,0000000000010000110110000,4,13,82,1,13323,60834,0,252592,773,10850,0,110214
5,toxicity,7,0000000000010000110110000,4,14,82,1,4479,25411,0,147231,807,8029,0,85259
5,toxicity,7,0000000000010000110110000,4,15,82,1,18287,69491,0,215578,12,1328,0,40659
5,toxicity,7,0000000000010000110110000,4,16,82,1,4306,21269,0,105136,166,2744,0,42215
5,toxicity,7,0000000000010000110110000,4,17,82,1,8119,32204,0,112991,91,2186,0,36861
5,toxicity,7,0000000000010000110110000,4,18,82,1,5621,22199,0,95626,286,4321,0,49270
5,toxicity,7,0000000000010000110110000,4,19,82,1,10700,39280,0,121573,40,1342,0,30269
5,toxicity,7,0000000000010000110110000,2,7,82,1,0,0,0,1534,1775,22069,0,251011
5,toxicity,7,0000000000010000110110000,3,7,82,1,0,0,0,2401,973,15308,0,216811
5,toxicity,7,0000000000000010110110000,0,0,82,1,14342,62940,0,256118,713,8533,0,98091
5,toxicity,7,0000000000000010110110000,0,1,82,1,20537,80237,0,287342,268,4826,0,80190
5,toxicity,7,0000000000000010110110000,0,2,82,1,23411,87702,0,293924,218,4424,0,71729
5,toxicity,7,0000000000000010110110000,0,3,82,1,5720,27112,0,126964,255,3755,0,53276
5,toxicity,7,0000000000000010110110000,0,4,82,1,6710,28191,0,124639,310,4158,0,56339
5,toxicity,7,0000000000000010110110000,0,5,82,1,9920,38317,0,140626,127,2457,0,43688
5,toxicity,7,0000000000000010110110000,0,6,82,1,10790,54644,0,260159,583,7363,0,98664
5,toxicity,7,0000000000000010110110000,0,7,82,1,11583,41685,0,147919,822,11950,0,145704
5,toxicity,7,0000000000000010110110000,0,8,82,1,14582,59166,0,248024,863,10438,0,114945
5,toxicity,7,0000000000000010110110000,0,9,82,1,5457,32463,0,203206,1705,18132,0,150080
5,toxicity,7,0000000000000010110110000,0,10,82,1,16242,55793,0,161011,57,1228,0,27838
5,toxicity,7,0000000000000010110110000,0,11,82,1,3481,23749,0,122052,318,4626,0,55767
5,toxicity,7,0000000000000010110110000,0,12,82,1,2651,20045,0,115624,320,4870,0,58823
5,toxicity,7,0000000000000010110110000,0,13,82,1,17537,73578,0,274318,629,7451,0,90505
5,toxicity,7,0000000000000010110110000,0,14,82,1,5636,33425,0,169134,563,6276,0,72971
5,toxicity,7,0000000000000010110110000,0,15,82,1,24065,82843,0,227307,6,1002,0,32177
5,toxicity,7,0000000000000010110110000,0,16,82,1,3549,19168,0,96587,377,4474,0,50646
5,toxicity,7,0000000000000010110110000,0,17,82,1,6736,28632,0,108189,129,2320,0,35873
5,toxicity,7,0000000000000010110110000,0,18,82,1,5388,23617,0,100202,324,3854,0,42871
5,toxicity,7,0000000000000010110110000,0,19,82,1,10881,38636,0,119981,117,1668,0,29224
5,toxicity,7,0000000000000010110110000,1,0,82,1,9894,49964,0,231365,1614,15719,0,134086
5,toxicity,7,0000000000000010110110000,1,1,82,1,19394,78553,0,288313,142,3736,0,78870
5,toxicity,7,0000000000000010110110000,1,2,82,1,20209,79960,0,290653,119,3498,0,75904
5,toxicity,7,0000000000000010110110000,1,3,82,1,5633,27919,0,128456,224,3134,0,47032
5,toxicity,7,0000000000000010110110000,1,4,82,1,9018,36848,0,139658,235,3767,0,51481
5,toxicity,7,0000000000000010110110000,1,5,82,1,9086,39265,0,143400,140,2707,0,45300
5,toxicity,7,0000000000000010110110000,1,6,82,1,17903,68898,0,275008,748,8327,0,93955
5,toxicity,7,0000000000000010110110000,1,7,82,1,11969,33397,0,115020,544,7758,0,114429
5,toxicity,7,0000000000000010110110000,1,8,82,1,24734,89420,0,307792,169,3129,0,67445
5,toxicity,7,0000000000000010110110000,1,9,82,1,8337,49229,0,237559,873,12241,0,126924
5,toxicity,7,0000000000000010110110000,1,10,82,1,14221,54854,0,168527,36,1112,0,27543
5,toxicity,7,0000000000000010110110000,1,11,82,1,2150,17724,0,108006,694,7825,0,72842
5,toxicity,7,0000000000000010110110000,1,12,82,1,1835,15224,0,98842,991,10052,0,78843
5,toxicity,7,0000000000000010110110000,1,13,82,1,13323,60834,0,252592,773,10850,0,110214
5,toxicity,7,0000000000000010110110000,1,14,82,1,4479,25411,0,147231,807,8029,0,85259
5,toxicity,7,0000000000000010110110000,1,15,82,1,18287,69491,0,215578,12,1328,0,40659
5,toxicity,7,0000000000000010110110000,1,16,82,1,4306,21269,0,105136,166,2744,0,42215
5,toxicity,7,0000000000000010110110000,1,17,82,1,8119,32204,0,112991,91,2186,0,36861
5,toxicity,7,0000000000000010110110000,1,18,82,1,5621,22199,0,95626,286,4321,0,49270
5,toxicity,7,0000000000000010110110000,1,19,82,1,10700,39280,0,121573,40,1342,0,30269
5,toxicity,7,0000000000000010110110000,2,0,82,1,12643,66792,0,289451,404,6725,0,86844
5,toxicity,7,0000000000000010110110000,2,1,82,1,27833,98341,0,319294,119,2679,0,58620
5,toxicity,7,0000000000000010110110000,2,2,82,1,29731,105538,0,328531,51,1889,0,51621
5,toxicity,7,0000000000000010110110000,2,3,82,1,2510,14072,0,98980,656,7188,0,67845
5,toxicity,7,0000000000000010110110000,2,4,82,1,8400,39261,0,149434,107,2082,0,36891
5,toxicity,7,0000000000000010110110000,2,5,82,1,13440,51404,0,162700,38,999,0,28270
5,toxicity,7,0000000000000010110110000,2,6,82,1,7865,33384,0,210656,1139,14298,0,144237
5,toxicity,7,0000000000000010110110000,2,8,82,1,11140,58800,0,266425,503,6745,0,87125
5,toxicity,7,0000000000000010110110000,2,9,82,1,8395,56010,0,277116,378,5421,0,83673
5,toxicity,7,0000000000000010110110000,2,10,82,1,18589,66529,0,180782,14,337,0,15741
5,toxicity,7,0000000000000010110110000,2,11,82,1,2926,22118,0,124737,144,3247,0,50594
5,toxicity,7,0000000000000010110110000,2,12,82,1,2174,19394,0,123306,129,3125,0,52701
5,toxicity,7,0000000000000010110110000,2,13,82,1,16656,69069,0,279246,296,5930,0,88717
5,toxicity,7,0000000000000010110110000,2,14,82,1,2731,12813,0,115577,1192,13248,0,111422
5,toxicity,7,0000000000000010110110000,2,15,82,1,28685,99232,0,250569,10,361,0,20593
5,toxicity,7,0000000000000010110110000,2,16,82,1,757,6831,0,70968,964,8383,0,63683
5,toxicity,7,0000000000000010110110000,2,17,82,1,5792,27599,0,113958,137,2176,0,34602
5,toxicity,7,0000000000000010110110000,2,18,82,1,3416,15081,0,84524,617,6164,0,55689
5,toxicity,7,0000000000000010110110000,2,19,82,1,15535,49675,0,135538,31,739,0,19522
