k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,toxicity,0000000001000010110010000,1,5,2,2,False,0.11553644553691539,39,0.1379412381411538,1945309,39,0.1747031108448816,12318711,39,0.24824202172649495,17504103,38,0.23719609596554128,3345043,34,-0.782026443240399,-0.506842053805579
5,toxicity,0000000001000011000000010,1,4,2,1,False,-0.006475841255931348,122,0.5559353635578279,7840049,122,0.6072897763777502,42821374,122,0.7082664276991991,49941458,113,0.7200773171332019,10154845,100,-0.3732346657517921,-0.22190707734009815
5,toxicity,0000000001000011000010000,3,4,2,1,False,-0.14709440532901982,156,0.701678226480837,9895380,156,0.7462591292104257,52620417,156,0.7974745607316335,56231724,141,0.7952660947891489,11215190,117,-0.18062806930780217,-0.0957618225435176
5,toxicity,0000000001000011000010010,1,5,2,2,False,0.22561781699437336,41,0.1756474603308206,2477059,41,0.17843752531031518,12582033,41,0.20868927622333072,14715150,34,0.20192119986070492,2847581,29,-0.20110967134674496,-0.22593742248114548
5,toxicity,0000000001000011010010000,1,5,2,2,False,-0.05595377494258101,58,0.1865648564394534,2631021,58,0.20711229801898703,14603956,58,0.3101572084327818,21869882,50,0.324897533667408,4581847,41,-0.8003075433536991,-0.5825864341170897
5,toxicity,0000000001000011110010000,1,6,2,3,False,-0.048784719119649045,1,0.002401498122985323,33867,1,0.004821076573365775,339945,1,0.004521795986422103,318842,1,0.0036861004945457298,51983,1,-0.6181607228884608,0.09245944200083217
5,toxicity,0000000001000100100110000,1,5,2,2,False,0.0814525191840786,36,0.17517236547671478,2470359,36,0.18893889075373405,13322508,36,0.21355272916557702,15058083,34,0.20664903519866815,2914255,31,-0.2384074292550406,-0.1766726421057343
5,toxicity,0000000001000101000010000,2,4,2,1,False,-0.12171361346801576,130,0.6033784065985144,8509112,130,0.6628165607344958,46736693,130,0.7709953595579594,54364616,123,0.7799804388418824,10999625,107,-0.3703748760591476,-0.2181125276028529
5,toxicity,0000000001000101000010010,2,5,2,2,False,0.1376073048777141,49,0.24446998453530794,3447625,49,0.2503452342946494,17652408,49,0.2706316922416089,19082849,44,0.25869968431697304,3648296,39,-0.08162094829053922,-0.11241180379816422
5,toxicity,0000000001000101000010100,2,5,2,2,False,0.1640613354367156,26,0.11007529402521421,1552331,26,0.11846615210555089,8353316,26,0.12741029047889665,8983986,23,0.11015698917853702,1553482,20,-0.0010703353409861553,-0.10500688940805315
5,toxicity,0000000001000101000010110,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001000110100010000,2,5,2,2,False,-0.017760840599372107,33,0.0975353426252905,1375487,33,0.12091283304368394,8525837,33,0.20285789214946034,14303966,31,0.21032868290778395,2966147,26,-1.1086486169271894,-0.746502058748692
5,toxicity,0000000001000111000000010,2,5,2,2,False,0.07555692917129007,100,0.39791803507575674,5611618,100,0.44976729507417995,31714108,100,0.5804882720516866,40931533,92,0.5755528636646277,8116698,79,-0.532477155173434,-0.3680881607142719
5,toxicity,0000000001000111000010000,1,5,2,2,False,-0.056465137839963715,33,0.1399656385874026,1973858,33,0.16381918780959775,11551261,33,0.17597854772691404,12408643,31,0.1759615022566667,2481486,27,-0.33018713273257877,-0.10329522423067915
5,toxicity,0000000001000111000010010,1,6,2,2,False,0.061453739360643356,8,0.01075671477439341,151696,8,0.01722778446227343,1214770,8,0.05754934944068157,4057934,6,0.05964855577798362,841190,6,-2.4712496781941784,-1.7400624405156324
5,toxicity,0000000001000111100010000,1,6,2,2,False,0.05337441806913569,2,0.003349560540805436,47237,2,0.007641309577104884,538806,2,0.008469833496160838,597227,2,0.005050970977569338,71231,2,-0.5925889244426491,-0.1485136983664458
5,toxicity,0000000001010000110010000,2,5,2,2,False,0.08987964418434999,84,0.3442699696017294,4855049,84,0.3947520529728029,27834859,84,0.5621149676010897,39635990,81,0.5829071244920293,8220411,71,-0.759725693624644,-0.5099184614135656
5,toxicity,0000000001010000110110000,1,6,2,3,False,-0.12061057789540006,5,0.005683056280941882,80145,5,0.006650815144073033,468964,5,0.0681756168091535,4807216,5,0.09084614240786894,1281152,4,-3.9986863467245986,-3.357652770134383
5,toxicity,0000000001010001000010000,4,4,2,1,False,-0.12004540041607768,189,0.8608613100974604,12140251,189,0.8931664776191612,62979186,189,0.974074660050549,68684194,171,0.9808981951133694,13833055,140,-0.18832258107885277,-0.12510325015988616
5,toxicity,0000000001010001000010010,2,5,2,2,False,0.1234747050100734,34,0.13994479114156572,1973564,34,0.15079624664982014,10632984,34,0.23607614949391487,16646260,31,0.23757092479831676,3350329,29,-0.7635004925666343,-0.6466517750106863
5,toxicity,0000000001010001000110000,1,5,2,2,False,0.11192470854687546,41,0.16195068841598909,2283901,41,0.1693195363376459,11939103,41,0.25383513513850814,17898486,36,0.2577259519046247,3634564,31,-0.6702832170337657,-0.5841433336335148
5,toxicity,0000000001010001010010000,4,5,2,2,False,-0.07818200733490202,36,0.10778952049952749,1520096,36,0.1458693870522571,10285580,36,0.23150192289997618,16323721,36,0.22725136088181072,3204798,32,-1.0760720105667587,-0.6663470336942111
5,toxicity,0000000001010001010110000,2,6,2,3,False,0.01791914111460591,5,0.019992629647890184,281945,5,0.019706672565971826,1389562,5,0.022125758917798225,1560137,4,0.024989794317109872,352417,3,-0.3218707836273828,-0.1670427401204886
5,toxicity,0000000001010001100010000,1,5,2,2,False,0.003987474447597069,50,0.1975165019233896,2785466,50,0.19955857604845706,14071326,50,0.19967105572921176,14079255,44,0.1918640019451957,2705750,31,0.041889136768156594,-0.0008129350579349211
5,toxicity,0000000001010001100110000,2,6,2,3,False,-0.08935010533211354,6,0.0068675315709394264,96849,6,0.007102396194681552,500806,6,0.0681756168091535,4807216,5,0.09084614240786894,1281152,4,-3.725561712034899,-3.2628781018548367
5,toxicity,0000000001010001110010000,2,6,2,3,False,-0.0335535929497123,10,0.03242876927670779,457325,10,0.03370630913980504,2376708,10,0.07775107382762779,5482403,8,0.10149586202725104,1431339,8,-1.6460747327477125,-1.2058439405463102
5,toxicity,0000000001010010110010000,2,6,2,2,False,0.20898783597128637,7,0.05656926063966062,797765,7,0.05166564015485591,3643061,7,0.05235304652320828,3691531,7,0.05751147833526929,811052,7,-0.02383160766997895,-0.019068346804915644
5,toxicity,0000000001010011000010000,1,5,2,2,False,0.0058291250973960575,86,0.3772778582326883,5320541,86,0.38499019014551783,27146528,86,0.5227864526457872,36862848,78,0.5514029241896277,7776125,65,-0.5474794848183364,-0.44140007072261656
5,toxicity,0000000001010011000010010,2,6,2,2,False,0.1345209194991635,7,0.07444154904464452,1049808,7,0.0670495182972368,4727813,7,0.03950900842077819,2785869,7,0.038487674151637764,542770,7,0.9517115862762434,0.7630453287740786
5,toxicity,0000000001010011010010000,1,6,2,2,False,0.10248895595471771,6,0.026195312061800338,369418,6,0.029354143936872027,2069827,6,0.017848473643898008,1258536,6,0.013905752601482992,196105,4,0.913626821021303,0.7177634796631376
